Video Reaction,Video Comments
0.987405,0.00188873
0.977587,0.0012667
0.947224,0.00255052
0.917279,0.00551865
0.990034,0.00159447
0.955483,0.00288772
0.985649,0.00454962
0.959836,0.00408914
0.961754,0.000378029
0.961754,0.000378029
0.937468,0.00129593
0.983242,0.00316921
0.98491,0.00553169
0.762485,0.00070654
0.984377,0.00153291
0.944899,0.00113752
0.962816,0.00889031
0.980009,0.00298391
0.982128,0.000673508
0.930873,0.00348965
0.91039,0.00388586
0.970074,0.00478157
0.955264,0.00087257
0.929454,0.000991615
0.985806,0.00750198
0.991369,0.00295061
0.97841,0.00225392
0.960901,0.00477508
0.992283,0.000660552
0.958916,0.00314343
0.86159,0.00100008
0.984043,0.00164551
0.967097,0.0039935
0.982156,0.00576744
0.838413,0.000339919
0.948559,0.00149812
0.965491,0.00377493
0.992326,0.00151531
0.76531,0.0237264
0.835365,0.00173907
0.90656,0.00259796
0.972266,0.00132621
0.962455,0.00337326
0.972644,0.000697991
0.984988,0.00163792
0.995682,0.00766926
0.883007,0.00155074
0.776763,0.000487907
0.958113,0.00122346
0.986629,0.00448312
0.909643,0.00288274
0.93569,0.000771327
0.993074,0.000646186
0.991445,0.000499231
0.934215,0.0027471
0.980804,0.000846694
0.947891,0.000425536
0.984696,0.00593474
0.975028,0.00132279
0.989074,0.00122329
0.929644,0.00197775
0.989328,0.00437255
0.767686,0.0215755
0.990432,0.000807742
0.950365,0.00823455
0.980289,0.00613071
0.986082,0.0268742
0.838401,0.000342913
0.955149,0.00133453
0.987715,0.00327944
0.933091,0.00040602
0.744949,0.000918831
0.961041,0.00259292
0.892849,0.000981374
0.990984,0.00328236
0.994397,0.00850034
0.97875,0.00132572
0.964181,0.00301579
0.944091,0.00289213
0.971767,0.00121689
0.916016,0.000300626
0.966591,0.00179845
0.950634,0.00469658
0.976853,0.00433545
0.960688,0.00183572
0.991021,0.00280702
0.895297,0
0.984776,0.00270375
0.98487,0.00185134
0.903487,0.00319069
0.923862,0.00137789
0.981978,0.000435349
0.940288,0.00225259
0.725549,0.000604782
0.987171,0.00315346
0.930629,0.000921595
0.911711,0.00164515
0.931684,0.00132631
0.988214,0.0062762
0.9927,0.00248126
0.992156,0.00473046
0.989966,0.00269861
0.985825,0.00189001
0.985825,0.00189001
0.906535,0.000648539
0.274929,0.00778438
0.92011,0.00195771
0.772942,0.00415885
0.977787,0.00380182
0.97397,0.00360215
0.954209,0.000863615
0.978778,0.00414146
0.986527,0.00645022
0.995442,0.00140892
0.907121,0.00513038
0.902735,0.000660178
0.984,0.00450113
0.984394,0.00437977
0.951088,0.00110814
0.554284,0.00817442
0.76395,0.00328321
0.926185,0.00161847
0.992667,0.00142664
0.984286,0.00064862
0.97044,0.00727863
0.985567,0.00320562
0.923479,0.00171523
0.766981,0.00145223
0.989854,0.00390674
0.94626,0.00177585
0.939851,0.0057938
0.976976,0.00240813
0.991765,0.000850782
0.923331,0.000964623
0.959976,0.000684021
0.941372,0.00187336
0.941372,0.00187336
0.968177,0.00142388
0.927303,0.00116523
0.99222,0.00678275
0.97893,0.00338947
0.947365,0.00593503
0.993357,0.000780777
0.959706,0.00206821
0.979594,0.00103554
0.836049,0.0023895
0.974803,0.00338325
0.950536,0.00043275
0.905655,0.000425883
0.98081,0.00781112
0.902244,0.000643038
0.989753,0.00182898
0.989153,0.00400682
0.979156,0.0109243
0.985954,0.000405584
0.9748,0.00170049
0.967215,0.0043821
0.932268,0.00275353
0.930319,0.00171419
0.97542,0.00252787
0.896987,0.00134377
0.952524,0.0011987
0.979503,0.000652597
0.984494,0.00729767
0.873257,0.00293956
0.968897,0.0023574
0.927231,0.00253608
0.994788,0.0439595
0.975076,0.00198745
0.95512,0.000896901
0.988211,0.00265794
0.926619,0.00236792
0.900689,0.00917236
0.984137,0.00260918
0.984684,0.00529518
0.956908,0.0023142
0.985581,0.000632251
0.984923,0.00780195
0.901553,0.0019877
0.938462,0.00431322
0.978952,0.000823186
0.978966,0.00505153
0.857212,0.0145919
0.480269,0.010547
0.981188,0.0115476
0.976365,0.00104797
0.979718,0.00225497
0.896708,0.011101
0.938949,0.00204909
0.966729,0.00243676
0.935361,0.00303764
0.919083,0.00425024
0.965811,0.00029161
0.984591,0.00216151
0.951932,0.00215934
0.95769,0.00155532
0.942852,0.00285556
0.989349,0.00387256
0.988667,0.00474959
0.829771,0.00387666
0.975141,0.000521807
0.931184,0.00335404
0.920863,0.000710238
0.930613,0.00147622
0.970368,0.00250682
0.876598,0.000725227
0.989449,0.00293133
0.974112,0.00114174
0.942602,0.00215715
0.89709,0.00105236
0.926346,0.00675162
0.985264,0.0168852
0.947961,0.0010185
0.981853,0.00999868
0.964752,0.00207067
0.984114,0.00603234
0.929097,0.0071378
0.951216,0.000713384
0.9458,0.00143452
0.937758,0.00415421
0.919936,0.0236739
0.958331,0.000575525
0.941164,0.00355804
0.986497,0.00425418
0.989022,0.00471347
0.970598,0.000919265
0.955016,0.000710211
0.885315,0.000766001
0.97792,0.00494813
0.885087,0.00197618
0.913572,0.000526637
0.965634,0.000828506
0.990461,0.00397711
0.987403,0.00551629
0.956392,0.00663391
0.930611,0.00146863
0.93112,0.00163165
0.978755,0.00397854
0.882804,0.00673538
0.929395,0.00121449
0.975285,0.00306284
0.973581,0.00345325
0.931827,0.00106271
0.75787,0.00436465
0.967382,0.000941176
0.967382,0.000941176
0.974818,0.000834776
0.937464,0.00200551
0.994594,0.00184505
0.950192,2.06142e-05
0.993506,0.0043227
0.973408,0.00310873
0.982864,0.00220022
0.98758,0.00125456
0.932697,0
0.932846,0.00137157
0.981263,0.00131521
0.970725,0.000995797
0.981042,0.0107675
0.96917,0.00141928
0.86344,0.00480424
0.92751,0.00619019
0.988262,0.00230564
0.976538,0.00690535
0.975359,0.0043021
0.885429,0.00178535
0.963654,0.00121123
0.990004,0.00545316
0.860393,0.00030587
0.988689,0.00220867
0.984571,0.00272547
0.941773,0.00391258
0.963775,0.0011412
0.976906,0.00414064
0.967366,0.00100684
0.986243,0.000973579
0.961854,0.00177349
0.90261,0.000486078
0.984909,0.00565345
0.978793,0.00172616
0.988207,0.00836226
0.94155,0.00131153
0.948199,0.000787768
0.956901,0.000786504
0.861097,0.00127457
0.861097,0.00127457
0.936831,0.00219102
0.982753,0.00738762
0.953431,0.00114971
0.901431,0.00349405
0.999004,0.0209077
0.911184,0.00048483
0.984988,0.00178737
0.991349,0.00367513
0.925387,0.006732
0.774187,9.25572e-05
0.987665,0.00456459
0.616174,0.00170703
0.922184,0.002588
0.966149,0.00238762
0.963387,0.00230934
0.989371,0.00613444
0.955377,0.000659248
0.94283,0.00476171
0.986652,0.0014602
0.942739,0.00108807
0.984881,0.00167482
0.970067,0.00374837
0.980334,0.00480511
0.911213,0.00327546
0.946995,0.00206378
0.926293,0.00168107
0.775177,0.00390723
0.858649,0.00236733
0.922776,0.00124079
0.984426,0
0.978211,0.00707183
0.987166,0.000999093
0.990997,0.00226646
0.896422,0.00132397
0.986579,0.0036012
0.986065,0.00173422
0.967691,0.00388445
0.973443,0.000850982
0.600309,0.0144641
0.774579,0.00846965
0.770575,0.0205935
0.929187,0.00212612
0.981966,0.0127347
0.971839,0.0035981
0.895214,0.00109948
0.983386,0.00139071
0.989279,0.00320468
0.972012,0.00162394
0.939177,0.00328574
0.855761,0.00234567
0.99405,0.0214247
0.926882,0.000820962
0.926882,0.000820962
0.979073,0.00111388
0.964,0.00319014
0.985738,0.0025313
0.961896,0.00151761
0.889986,0.00578017
0.980189,0.00127983
0.956164,0.00375725
0.977037,0.00330161
0.866436,0.0122117
0.997484,0.00798209
0.990112,0.00234251
0.981672,0.000504474
0.942472,0
0.882293,0.000846718
0.983525,0.00108178
0.969116,0.00388166
0.729332,0.0234309
0.666826,0.00830793
0.966787,0.00708796
0.972683,0.00147466
0.970124,0.00286142
0.938452,0
0.938452,0
0.90018,0.00192026
0.944324,0.00221576
0.969733,0.00863883
0.970151,0.00250699
0.992362,0.00201497
0.933491,0.00176638
0.987381,0.00416393
0.967414,0.00901397
0.980621,0.000680449
0.980621,0.000680449
0.769215,0.00353765
0.958754,0.00892682
0.991728,0.00667604
0.966714,0.0049568
0.829159,0.00266919
0.964546,0.00249206
0.990316,0.00226
0.947085,0.00383441
0.960453,0.00233318
0.98807,0.00276395
0.929381,0.00139342
0.96465,0.000202803
0.993566,0.0103353
0.97203,0.000818768
0.990527,0.00347914
0.965238,0.00421812
0.798741,0.000300425
0.912233,0.00121749
0.432773,2.72243e-05
0.947437,0.00948849
0.991702,0.0031359
0.929563,0.00477026
0.929982,0.00136766
0.991289,0.00245602
0.984442,0.00489083
0.964557,0.000679217
0.980949,0.00107272
0.984445,0.00131435
0.964537,0.00093434
0.844381,0.00969148
0.929717,0.000600939
0.871852,0.000207847
0.958582,0.00172998
0.90759,0.00066921
0.951506,0.00166379
0.814167,0.0105457
0.990162,0.00418329
0.973756,0.00299239
0.975154,0.00739606
0.969043,0.00222671
0.989635,0.00241196
0.989635,0.00241196
0.983876,0.00429254
0.946727,0.000528464
0.975036,0.00119209
0.949213,0.000721633
0.954563,0.000759926
0.95964,0.00193767
0.89501,0.00387604
0.988202,0.00414941
0.993741,0.0033858
0.929926,0.00598242
0.945673,0.000869503
0.983625,0.011025
0.914553,0.00280717
0.978714,0.00125682
0.97482,0.000826763
0.973027,0.00204741
0.949963,0.000397333
0.977714,0.000508459
0.974255,0.000798624
0.977744,0.0336214
0.952747,0.0054462
0.970113,0.0152125
0.7171,0.000418719
0.970477,0.00677906
0.923341,0.00103018
0.964033,0.000770109
0.977191,0.00471749
0.951348,0.00185729
0.985946,0.00556104
0.981709,0.00321259
0.703125,0.000220911
0.956385,0.0093606
0.966241,0.00240341
0.98543,0.0201421
0.947673,0.00182764
0.911078,0.00586039
0.911077,0.00586039
0.979619,0.00776141
0.974067,0.00114498
0.95369,0.00122883
0.995317,0.00348657
0.940014,0.00370825
0.950547,0.00279033
0.910217,0.00268133
0.980314,0.00595183
0.970504,0.00134449
0.969615,0.00708565
0.977291,0.0110558
0.965287,0.00270494
0.943179,0.000844351
0.970151,0.00210336
0.936101,0.00232627
0.963809,0.00410893
0.963809,0.00410893
0.942733,0.00151037
0.995773,0.0111575
0.996568,0.0151258
0.99188,0.00279324
0.896536,0.00206602
0.908907,0.00545343
0.828336,0.00845533
0.941337,0.00132989
0.877012,0.000789372
0.93927,0.00318006
0.93927,0.00318006
0.93927,0.00318006
0.952878,0.00185712
0.919366,0.000925652
0.963076,0.000987994
0.982071,0.00307042
0.85542,0.0023105
0.907188,0.000747485
0.833639,0.0021709
0.833639,0.0021709
0.974537,0.00162983
0.890101,0.00127564
0.874688,0.00293484
0.912006,0.00256049
0.968923,0.000687073
0.932861,0.000815529
0.931053,0.00174369
0.973805,0.0004901
0.95165,0.00239758
0.963049,0.00229613
0.972439,0.00124129
0.994886,0.00253844
0.986988,0.00397857
0.875439,0.00150965
0.875439,0.00150965
0.951539,0.00159356
0.985302,0.00780266
0.981688,0.000446063
0.988115,0.0041219
0.975426,0.0025104
0.943088,0.00183655
0.936527,0.00379753
0.916695,0.001798
0.981124,0.00539503
0.985487,0.0012836
0.959055,0.00146959
0.936827,0.000787348
0.971593,0.0101441
0.960707,0.00175669
0.908484,0.000419224
0.991213,0.00272343
0.991608,0.00276533
0.949332,0.00162117
0.950501,9.39704e-06
0.984542,0.0031863
0.756347,0.000490629
0.973294,0.0014496
0.970537,0.00101546
0.988456,0.0042432
0.984546,0.00113117
0.982893,0.000820773
0.992687,0.00353714
0.883965,0.00235692
0.929863,0.00585099
0.950035,0.00177822
0.844127,0.00102447
0.946792,0.00397099
0.977179,0.00388861
0.977179,0.00388861
0.986991,0.00344915
0.981422,0.00328
0.958417,0.00112691
0.941458,0.00120202
0.986626,0.00388477
0.814186,0.0104857
0.814186,0.0104857
0.958513,0.0135778
0.956414,0.00916447
0.855474,0.00248918
0.88129,0.00219219
0.972904,0.00209751
0.846715,0.000507151
0.808494,0.00242324
0.978683,0.00417227
0.945075,0.000779176
0.986718,0.00947409
0.700047,0.000106668
0.943432,0
0.966532,0.00160949
0.949104,0.000553898
0.969054,0.00745716
0.927068,0.00104674
0.953101,0.00108399
0.696996,0.0128928
0.942957,0.00508747
0.961404,0.00175191
0.811587,0.00101594
0.987523,0.00185639
0.971087,0.00302659
0.841801,0.00164572
0.934636,0.00272131
0.8791,0.000916264
0.983426,0.00671751
0.985704,0.00770198
0.972325,0.00291202
0.898307,0.00127183
0.993937,0.020161
0.993815,0.00071777
0.978962,0.00318092
0.974448,0.00145981
0.955986,0.00525908
0.990191,0.00161115
0.965371,0.000471308
0.83962,0.00164886
0.969862,0.000758736
0.918487,0.002018
0.943794,0.000988899
0.988665,0.000206741
0.985039,0.00191437
0.975663,0.00247089
0.981405,0.00213891
0.927099,0
0.986812,0.000273753
0.893885,0.00140046
0.968324,0.000575409
0.989298,0.00493778
0.951239,0.000183677
0.991039,0.00294611
0.978859,0.000497165
0.945646,0.000449943
0.981169,0.00779856
0.964639,0.0113205
0.955228,0.00820519
0.973117,0.00326756
0.987713,0.00247052
0.937939,0.00989612
0.971687,0.00166834
0.959121,0.000223866
0.981857,0.0019638
0.969191,0.00709793
0.856421,0.00222375
0.941899,0.000836448
0.838979,0.00299526
0.990744,0.00305823
0.947152,0.000508767
0.974197,0.00105337
0.906134,0.00336147
0.874865,0.000782855
0.968775,0.000749266
0.964128,0.000602757
0.964127,0.000602757
0.959976,0.00631436
0.96934,0.0033737
0.96934,0.0033737
0.989891,0.00269093
0.906337,0.00207238
0.996476,0.0154196
0.973513,0.00167246
0.854761,0.00232917
0.959101,0.00518984
0.853426,0.0042431
0.964922,0.00138562
0.835671,0.00121308
0.835671,0.00121308
0.835671,0.00121308
0.861808,0.015367
0.958138,0.00060405
0.980996,0.00239102
0.863546,0.0113689
0.84404,0.00311271
0.985875,0.00473148
0.982628,0.000254929
0.941082,0.00653054
0.916978,0.00207788
0.989408,0.00488922
0.941787,0.00189407
0.99103,0.002726
0.989576,0.0028616
0.934036,0.0110524
0.855811,0.000737534
0.939053,0.00220586
0.986146,0.00363359
0.93971,0.000296967
0.973936,0.00119688
0.936547,0.0024057
0.971492,0.00247555
0.979538,0.00787491
0.975375,0.00342625
0.861952,0.00038177
0.963783,0.00363021
0.964818,0.00302074
0.991973,0.0217562
0.943403,0.000876392
0.977622,0.00170083
0.979247,0.0100822
0.769081,0.00223767
0.988131,0.00268373
0.971674,0.00261482
0.956128,0.00249503
0.779448,0.00123658
0.93389,0.00100287
0.927005,0.00305153
0.977422,0.000622742
0.972423,0.0029187
0.985214,0.00288823
0.985155,0.00194709
0.846052,0.00283103
0.989996,0.0036777
0.990673,0.00633297
0.995249,0.00164015
0.778142,0.00123604
0.977554,0.00704814
0.965043,0.00226855
0.943461,0.00210501
0.956289,0.00841908
0.848507,0.00306971
0.9391,0.0012206
0.977762,0.0311665
0.959098,0.0148748
0.978506,0.00455125
0.908901,0.00188131
0.976733,0.00222247
0.806276,0.000377397
0.83496,0.0020665
0.949254,0.00291616
0.988141,0.00536754
0.834662,0.000527002
0.970513,0.0106508
0.932509,0.00341977
0.936341,0.00543621
0.98495,0.00389755
0.914354,0.000526216
0.946362,0.000712674
0.982317,0.00826695
0.982317,0.00826695
0.933959,0.00115976
0.913738,0.00584849
0.947235,0.00268551
0.932976,0.00671448
0.853814,0.000311375
0.971216,0.0106909
0.985121,0.00269263
0.989805,0.00234463
0.991564,0.00373722
0.955864,0.00117887
0.960246,0.00158453
0.948149,0.00308828
0.960628,0.00361117
0.901286,0.000488196
0.994,0.00577809
0.953148,0.00101384
0.960729,0.00537044
0.945601,0.000577159
0.953114,0.00313513
0.964305,0.00162675
0.987906,0.00251975
0.932838,0.0022701
0.934102,0.000537948
0.934102,0.000537948
0.979475,0.00197941
0.973213,0.00246321
0.98743,0.000963575
0.980892,0.00201727
0.986762,0.00420758
0.768641,0.00222991
0.978813,0.00701871
0.701056,0.00120789
0.952699,0.00226261
0.967123,0.0012092
0.979215,0
0.984514,0.00513432
0.984514,0.00513432
0.948971,0.00485926
0.940799,0.000807426
0.989117,0.00145016
0.922152,9.30047e-05
0.578509,0.00856443
0.930439,0.00375834
0.766337,0.00361556
0.766337,0.00361556
0.97719,0.00210871
0.996417,0.0207753
0.985057,0.000446287
0.994887,0.00252941
0.942272,0.000428968
0.961064,0.0021676
0.989277,0.00309034
0.969309,0.00402071
0.979795,0.00309087
0.89144,0.00339388
0.911712,0.00248412
0.957239,0.0136355
0.984064,0.00108774
0.957078,0.00580909
0.63574,0.00147233
0.987802,0.0040703
0.903052,0.000143665
0.983757,0.0141391
0.98053,0.00295079
0.957377,0.00283537
0.957377,0.00283537
0.957377,0.00283537
0.98455,0.00126384
0.9434,0.000677728
0.944378,0.00152187
0.970632,0.00314823
0.905507,0.00474623
0.877423,0.00216318
0.986975,0.00292789
0.971466,0.00220332
0.947849,0.0101604
0.969279,0.000728051
0.966252,0
0.926081,0.00238196
0.958,0.00924225
0.959928,0.000317754
0.937423,0.00959259
0.969267,0.00107957
0.990369,0.00260165
0.990733,0.0033907
0.914234,0.0175689
0.987262,0.0028965
0.941028,0.00476405
0.947597,0.00704477
0.984223,0.0108053
0.967885,0.00268896
0.98407,0.00134669
0.938678,0.00257518
0.984971,0.000894193
0.946132,0.00277903
0.946133,0.00277903
0.978978,0.000592273
0.960796,0.00415253
0.979351,0.00749179
0.886667,0.00118943
0.99064,0.00202101
0.970695,0.00340105
0.908941,0.00128639
0.990898,0.00436126
0.952472,0.009975
0.839874,0.00655069
0.967459,0.00276311
0.913087,0.0103519
0.988103,0.00213902
0.970506,0.0136523
0.886719,0.00159132
0.985576,0.00839793
0.934019,0.000107466
0.901559,0.000395235
0.87614,0.00252817
0.896125,0.00501769
0.896127,0.00501758
0.987573,0.00409879
0.949899,0.00307786
0.987278,0.00304154
0.968163,0.000769316
0.995514,0.0061141
0.965582,0.007396
0.954246,0.0036133
0.984783,0.00127315
0.817036,0.000644988
0.964949,0.00231696
0.917909,0.00103949
0.991541,0.000717754
0.945695,0.000946129
0.982858,0.00266779
0.988768,0.00224902
0.979434,0
0.980707,0.0120713
0.980707,0.0120713
0.970212,0.0102472
0.937003,0.00528067
0.901604,2.76821e-07
0.974849,0.00266237
0.920338,0.00109665
0.977053,0.00998902
0.979819,0.00155179
0.969016,0.0130823
0.900462,0.00311996
0.993641,0.0048359
0.949692,0.0028731
0.694035,0.00843558
0.989056,0.00271065
0.990464,0.00226919
0.968627,0.00946016
0.990984,0.00224417
0.990984,0.00224417
0.990984,0.00224417
0.936183,0.00194532
0.984529,0.000768868
0.915607,0.00897119
0.982592,0.0021441
0.909788,0.00113971
0.956975,0.00349477
0.941368,0.00115801
0.93587,0.00522938
0.989582,0.00331948
0.983202,0.00357241
0.974113,0.00347364
0.924561,0.000573846
0.958618,0.00545283
0.942561,0.00505548
0.941413,0.00153407
0.911105,0.00077276
0.981269,0.00564897
0.981269,0.00564892
0.977573,0.0298426
0.941288,0
0.989335,0.00114964
0.953996,0.00133872
0.97009,0.00673255
0.948119,0.00196904
0.964962,0.00044646
0.964962,0.00044646
0.918083,0.00208609
0.955437,0.00127769
0.85659,0.0107193
0.92696,0.00241027
0.959799,0.000316613
0.974289,0.00333404
0.967575,0.00350062
0.864641,0.00146956
0.971298,0.0090554
0.843992,0.00874694
0.980751,0.00504442
0.988552,0.00740787
0.933673,0.00440619
0.963035,0.00653939
0.960708,0.00520131
0.834393,0.00513151
0.886552,0.00344544
0.98873,0.00190676
0.971113,0.0043302
0.98375,0.00558179
0.890057,0
0.968911,0.0010708
0.982732,0.00471261
0.962826,0.00312687
0.953773,0.00474057
0.831116,0.00172628
0.849486,0.00858307
0.894737,0.000182424
0.978097,0.000548066
0.812543,0.00218353
0.976537,0.0072849
0.946327,0.00682973
0.972572,0.00108788
0.983984,0.0059176
0.968236,0.000832236
0.981784,0.00921776
0.608753,0
0.979356,0.00183414
0.981751,0.00262597
0.880132,0.00211882
0.869517,0.00246295
0.861485,0.00140413
0.986777,0.00725716
0.979428,0.00195708
0.487652,0.00336062
0.979149,0.00140829
0.944489,0.00647313
0.503287,0.00067517
0.95493,0.00624091
0.988054,0.00278474
0.895699,0.00071455
0.940688,0.00167581
0.990612,0.00851752
0.986722,0.00185168
0.997338,0.00657372
0.991663,0.00323747
0.989912,0.00189013
0.963219,0.00224381
0.896078,0.00121651
0.940098,0.00247597
0.921689,0.00140074
0.976628,0.00265338
0.976697,0.00363897
0.917634,0.00403022
0.862876,0.00141713
0.984579,0.000623484
0.971162,0.00158991
0.929635,0.000586397
0.836525,0.00267796
0.970846,0.000766338
0.974857,0.00260513
0.898203,0.00100403
0.974543,0.00209916
0.994036,0.00898742
0.749887,0.000527092
0.918207,0.000549158
0.979256,0.0115185
0.947632,0.000456682
0.983679,0.0134663
0.927112,0.00522696
0.987629,0.000480298
0.923493,0.00292763
0.929715,0.00169283
0.980766,0.00639193
0.672546,0.0110323
0.972303,0.00102543
0.933686,0.00288646
0.815716,0.0296432
0.972701,0.00431801
0.921076,0.00157832
0.975053,0.00142096
0.989948,0.000572027
0.989948,0.000572027
0.980565,0.0020197
0.978573,0.0014766
0.482604,0.00333164
0.91588,0.000620381
0.982837,0.00338667
0.979266,0.00929337
0.897094,0.000224511
0.944234,0.000752301
0.985713,0.00748761
0.983893,0.00084769
0.957986,0.013831
0.914679,0.000401924
0.862787,0.00330953
0.947247,0.00324664
0.856919,0.0010457
0.813962,0.00164528
0.924271,0.00153237
0.960115,0.00439317
0.973475,0.00413805
0.97212,0.000627861
0.892882,0.00832593
0.97721,0.00155997
0.979818,0.00152223
0.977559,0.00292855
0.926173,0.00193556
0.963613,0.00594201
0.864482,0.00625639
0.774308,0.00015217
0.960926,0.00307681
0.964537,0.00197686
0.936529,0.000852014
0.974975,0.0014039
0.991501,0.00522171
0.979589,0.00146886
0.856722,0.000633161
0.79026,0.00626208
0.994626,0.0012359
0.893126,0.00911912
0.975433,0.00523046
0.938643,0.000133129
0.592896,0.0126869
0.958792,0.00268992
0.987686,0.00342385
0.968385,0.0032425
0.945303,0.00411188
0.958555,0.00237346
0.865944,0.000339837
0.96433,0.0010915
0.972809,0.0144589
0.749603,0.000555393
0.960528,0.000962136
0.985071,0.00157898
0.955065,0.00278123
0.968835,0.00656517
0.984732,0.00256318
0.974126,0.00308493
0.904546,0.00125976
0.980954,0.00207704
0.869895,0.000326077
0.957809,0.0110283
0.964168,0.000259757
0.96287,0.000954885
0.97487,0.00049782
0.935148,0.000452747
0.934064,0.00188226
0.982598,0.00116612
0.970317,0.00843466
0.984307,0.00270796
0.89265,0.000849865
0.982411,0.00108281
0.988239,0.00297456
0.956554,0.000267416
0.990931,0.00108308
0.945869,0.000809457
0.864184,0.00406325
0.934929,0.00141325
0.97982,0.00425181
0.970489,0.00145572
0.982085,0.00046311
0.936016,0
0.925843,0.00602297
0.944674,0.000803872
0.911976,0.00978559
0.832604,0.000587051
0.985489,0.00185098
0.991296,0.00344327
0.967647,0.00711902
0.843274,0.00612568
0.961262,0.0022211
0.970326,0.00101693
0.994259,0.00870863
0.893508,0.000151798
0.9717,0.00362923
0.98277,0.00471317
0.97719,0.000347305
0.984148,0.00158792
0.956862,0.00380173
0.963481,0.000733417
0.979118,0.0157454
0.915731,0.00120797
0.984683,0.00976924
0.954518,0.00105107
0.867152,0.000496748
0.966363,0.00183943
0.97958,0.00797458
0.975385,0.00273176
0.990925,0.00472882
0.969162,0.00375913
0.992789,0.0348194
0.971742,0.00154105
0.98854,0.00651882
0.943981,0.00375009
0.951958,0.000659894
0.976954,0.00242035
0.977685,0.000560251
0.983511,0.00264518
0.975494,0.00790964
0.979468,0.00840216
0.883649,0.000381247
0.857,0.000606715
0.914833,0.00225552
0.973323,0.0100932
0.927051,0.000511754
0.897814,0.00193873
0.937533,0.00212405
0.974929,0.00351799
0.988521,0.00273969
0.947731,0.00105258
0.983975,0.0133326
0.927252,0.005099
0.978491,0.0016951
0.977578,0.00540612
0.98111,0.00566388
0.983692,0.00308528
0.900773,0.000979572
0.932828,0.000524292
0.98696,0.000438981
0.959236,0.00236305
0.9689,0.00233164
0.947333,0.00039332
0.949437,0.00116579
0.978382,0.00136691
0.947458,0.0018722
0.987419,0.0020421
0.912103,0.000259298
0.984164,0.00523968
0.98894,0.00503536
0.975068,0.00262083
0.943262,0.00268225
0.930982,0.00204355
0.916838,0.0008756
0.911963,0.000259092
0.903238,0.000330959
0.967275,0.00342495
0.973578,0.00316953
0.955116,0.000914321
0.909558,0.000508341
0.973016,0.00330957
0.972207,0.00187337
0.970039,0.00148373
0.985411,0.00898235
0.854917,0.000348955
0.940069,0.00616326
0.970814,0.00212228
0.991569,0.00247098
0.783341,0.00156677
0.978427,0.00146834
0.978427,0.00146834
0.912479,0.000175853
0.963547,0.00159757
0.988886,0.00180533
0.727349,0.000166565
0.942554,0.000490764
0.756345,0.0081555
0.971692,0.00206627
0.967805,0.000723767
0.932144,0.00357666
0.893019,0.000856712
0.968484,0.000790881
0.983162,0.000965623
0.831681,0.00221594
0.876382,0.000264961
0.956571,0.00165987
0.990448,0.00592584
0.990448,0.00592584
0.995713,0.0109845
0.866388,0.00196102
0.856947,0.000562574
0.975486,0.001985
0.904638,0.000726752
0.934979,0.0020282
0.909769,0.00655809
0.944271,0.000922649
0.979707,0.00244188
0.939037,0.000564649
0.986731,0.00282008
0.937756,0.00207899
0.956698,0.00548972
0.976978,0.00273893
0.985965,0.00131934
0.992759,0.0189418
0.878377,0.0153092
0.965989,0.0087999
0.959261,0.00552583
0.952347,0.00088002
0.919613,0.0010618
0.950365,0.00385236
0.932107,0.00208648
0.98595,0.00776689
0.940799,0.00406363
0.965901,0.00216407
0.922456,0.00375053
0.961529,0.00278231
0.896591,0.00081825
0.888284,0.00198092
0.985146,0.00303274
0.988917,0.0012497
0.961344,0.000205542
0.988412,0.00382793
0.970581,0.000620728
0.99077,0.00427295
0.839494,0.000153952
0.932998,0.000894053
0.991033,0.00168355
0.931036,0.00274416
0.986548,0.00110951
0.874785,0.00209473
0.808056,0.000770761
0.9977,0.0133543
0.952135,0.00101582
0.985953,0.0025051
0.776506,0.000552795
0.981435,0.00138785
0.970234,0.00240866
0.970234,0.00240866
0.952761,0.00205358
0.967029,0.000512887
0.991148,0.00329074
0.993442,0.00102096
0.982563,0.000840249
0.934786,0.00421167
0.96374,0.000890519
0.965365,0.00468867
0.989502,0.00163393
0.965692,0.00465749
0.921575,0.00375196
0.956643,0.00154456
0.963789,0.00130537
0.885829,0.00217091
0.853749,0.000214101
0.918144,0.00890071
0.94821,0.00169662
0.990367,0.00403332
0.991908,0.000823105
0.961814,0.0201975
0.983607,0.00349904
0.982475,0.00496087
0.858509,0.00127699
0.989064,0.00181513
0.978169,0.00181225
0.907059,0.00106258
0.986962,0.00468398
0.958549,0.000648834
0.972468,0.00279408
0.973331,0.000767152
0.980885,0.00367877
0.991796,0.00297865
0.895593,0.000345332
0.956516,0.00841691
0.982949,0.00190962
0.913262,0.00146792
0.948737,0.000702715
0.997712,0.0244991
0.986262,0.00259743
0.906232,0.000437332
0.899775,0.00279733
0.985264,0.00673189
0.984439,0.00160542
0.982561,0.000788058
0.894358,0.000799752
0.919993,0.00103752
0.975075,0.00169426
0.969187,0.000641829
0.988846,0.00231998
0.937407,0.0038473
0.984316,0.00407443
0.985574,0.00222519
0.981039,0.00277314
0.988865,0.00836935
0.959581,0.000966609
0.995025,0.0126976
0.866236,0.00185084
0.961689,0.00238843
0.976809,0.000789924
0.854581,0.000267394
0.854581,0.000267394
0.97455,0.000616886
0.856893,0.000626714
0.982286,0.000801231
0.973476,0.00176913
0.945098,0.00180609
0.847013,0.00521759
